spotify_id,year,title,artist,peak_pos,popularity,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
32mVHdy0bi1XKgr0ajsBlG,2008,Picture To Burn,taylor swift,28,1,0.861,0.102,105.587,0.0312,0.16,0,4,0.668,7,173067,-2.03,0.829,1
32NPTK0i3nyK6PcGDBd8L6,2016,Anyone Can Tell,Crowded House,0,0,0.822,0.0307,123.446,0.0623,0.137,6.58E-06,4,0.591,2,216533,-6.221,0.48,1
32oh9wNU89gmX6CohLTdeG,2009,Shattered (Turn The Car Around),o.a.r.,36,1,0.784,0.19,105.973,0.0352,0.0175,0,4,0.571,11,255493,-6.396,0.462,1
32OlwWuMpZ6b0aN2RZOeMS,2016,Uptown Funk!,mark ronson,1,1,0.609,0.0344,114.988,0.0824,0.00801,8.15E-05,4,0.856,0,269667,-7.223,0.928,1
32Op3MBy63igvqfsSy5TWu,2013,El Burrito de Belen (El Burrito Sabanero),Various Artists,0,0,0.448,0.146,104.993,0.0429,0.353,0.00143,4,0.738,7,186907,-10.331,0.92,1
32q1h0jij3ePpp47ShIqVy,2003,Happy Valentine's Day,OutKast,0,0,0.912,0.067,200.105,0.195,0.0224,0.00928,4,0.658,7,323107,-4.51,0.718,1
32rHadAy6b8xYgSq22C0r8,2008,All Summer Long,kid rock,23,1,0.864,0.0956,102.997,0.0283,0.0212,0,4,0.7,7,297587,-3.629,0.887,1
32sdJuk9CoZgSe9bTSyC98,2007,G.N.O. (Girl's Night Out),miley cyrus,91,1,0.949,0.564,151.2,0.146,0.029,0.000104,4,0.401,0,229987,-3.008,0.451,1
32STaXClophtsRD9Omlywq,2001,I Once Had Your Love (And I Can't Let Go),The Isley Brothers,0,0,0.522,0.167,164.026,0.216,0.648,0.0322,4,0.617,6,279973,-13.188,0.802,1
32tBNiuuQtkUG5eBWpC0oQ,2015,Be Real,kid ink,43,1,0.611,0.141,99.934,0.0876,0.122,0.000315,4,0.762,9,206760,-5.462,0.386,0
32UioUCnMFsr2UN7SvDyXj,2004,Slow Jamz,twista,1,1,0.744,0.256,145.063,0.181,0.369,0,4,0.569,2,316053,-5.757,0.59,0
32WoX9c5kVjmvS98stdHBo,2007,How a Cowgirl Says Goodbye - 2007 Remaster,Tracy Lawrence,0,0,0.712,0.258,191.092,0.0313,0.475,4.74E-06,3,0.49,5,210933,-6.699,0.708,1
32yIEFS62uS5ryhr2Xlooj,2009,Hotel Room Service,pitbull,8,1,0.599,0.0763,126.003,0.227,0.00301,0.000249,4,0.849,6,238507,-8.164,0.761,1
32Z4ioCoKKsKMFS9vhzkJJ,2013,We Are Never Ever Getting Back Together,taylor swift,1,1,0.688,0.0661,171.914,0.113,0.00649,0.0004,4,0.547,7,192987,-5.094,0.783,1
32ZB23lHfTOFp8qfVaPxjP,2002,I've Got To See You Again,Norah Jones,0,0,0.253,0.156,98.635,0.0258,0.812,0.000268,4,0.656,5,253307,-12.533,0.436,0
32zIZVPUs6K4rUh36GTuT7,2013,Saving Forever for You,Various Artists,0,0,0.443,0.0384,136.153,0.0429,0.187,0,4,0.68,9,256879,-9.563,0.663,1
331aG6Te0EWp53boKyEgTf,2003,Deceptively Yours,Norah Jones,0,0,0.727,0.0586,111.815,0.031,0.211,4.94E-05,4,0.833,5,258880,-6.057,0.837,0
338arfXmD9XaESFjfcQLsg,2007,One Wing In The Fire,trent tomlinson,90,1,0.529,0.129,141.929,0.0308,0.459,0,4,0.614,3,232547,-7.43,0.45,1
339hc1FygD8oJl4kg24IjG,2000,Carlene,phil vassar,45,1,0.88,0.182,129.222,0.0324,0.0784,0,4,0.587,4,246240,-5.725,0.778,1
33Ac3dT2JHu0ljlPoGVYHT,2006,The Seashores Of Old Mexico,george strait,85,1,0.579,0.335,156.953,0.0336,0.164,0.000679,3,0.496,6,251333,-7.429,0.499,0
33AQv3sfvHmtGfYNIJpi96,2006,Tequila Makes Her Clothes Fall Off,joe nichols,32,1,0.776,0.0888,93.941,0.0308,0.184,1.52E-06,4,0.658,2,187067,-5.651,0.731,1
33BcB8XVwJU4qB7bDSkVya,2017,A Holly Jolly Christmas,burl ives,38,1,0.363,0.15,140.296,0.0318,0.644,0,4,0.665,0,133293,-12.983,0.824,1
33bIx8QOf1wvVPZcuOhVij,2015,Bad Blood,taylor swift,1,1,0.744,0.106,170.796,0.0352,0.0846,0.926,4,0.346,7,159359,-8.267,0.578,1
33Ch0pgFMswDRIzu3BXu3l,2012,Sunny Side Of Love,Aerosmith,0,0,0.633,0.339,201.888,0.0329,0.000109,0,4,0.278,9,207880,-4.625,0.435,0
33CVbDlfnTJa8Fb78HZMLe,2009,Shades of Gray,Various Artists,0,0,0.351,0.736,125.702,0.0329,0.855,0,5,0.407,7,376147,-10.08,0.336,1
33DxzZNm85rorgfnilllJg,2010,Radioactive,kings of leon,37,1,0.925,0.12,126.405,0.0533,0.00877,0.000454,4,0.408,5,206187,-4.88,0.361,1
33F5LnAfXVuAZ2qLo2uL6j,2016,Nothing Good Comes from Being Gone,Flatsound,0,0,0.215,0.117,146.644,0.0361,0.913,0.00459,4,0.479,9,182589,-18.866,0.338,1
33h93kOuNCsqa8UpTsX8pP,2005,Like You,daddy yankee,78,1,0.7,0.314,94.981,0.0719,0.101,0,4,0.806,5,203173,-6.581,0.759,0
33i0KOPBWURNW3l97a4QPy,2015,Alright,kendrick lamar,81,1,0.766,0.0827,110.034,0.238,0.0742,0,4,0.796,7,219333,-5.974,0.558,1
33i30iRaIfo7ABAaT5oqDy,2015,Piénsalo - Inédita,Banda Sinaloense MS de Sergio Lizárraga,0,0,0.867,0.252,157.358,0.0653,0.233,0,3,0.804,7,155973,-4.381,0.956,1
33I6wEFZpiFAgZqDUEesmT,2013,I've Got Your Number,Various Artists,0,0,0.439,0.105,126.699,0.038,0.632,0,4,0.731,1,110653,-8.951,0.524,1
33LLMc7LEuf4tc8h0NzhvC,2005,'Til My Baby Comes Home,Various Artists,0,0,0.815,0.547,128.07,0.102,0.246,0,4,0.748,6,278480,-4.873,0.848,0
33LSgUa20mKNgeut1XwP2E,2014,Lettin' The Night Roll,justin moore,49,1,0.858,0.128,140.889,0.0458,0.0933,0,4,0.539,2,203120,-5.099,0.607,1
33N3UkAInISNqvTrw2hSpT,2008,Pushin' Me Away,jonas brothers,16,1,0.903,0.195,161.956,0.0678,0.0145,1.23E-06,4,0.473,7,183120,-6.123,0.452,1
33NDpQiQ3ITz0coOVcXfPQ,2010,I Will Not Follow,Nails,0,0,0.945,0.0337,126.285,0.101,8.96E-06,0.775,4,0.195,8,88160,-6.231,0.123,1
33NHr7lu7tCMjK05jUj1v0,2015,Black Magic,little mix,67,1,0.898,0.313,111.996,0.0581,0.0322,0,4,0.777,4,211787,-4.461,0.866,1
33NUcvSrhHsHLI6dCAfDNq,2012,Sake of Sanity,Overseas,0,0,0.957,0.189,109.033,0.0595,7.7E-06,0,4,0.354,0,272411,-3.493,0.394,1
33q4ENIRByGmdKeRWoIfSm,2018,My Feet Are on the Rock,I AM THEY,0,0,0.83,0.125,103.84,0.0464,0.00171,0,4,0.612,0,183707,-4.361,0.525,1
33Qb1Pf6VyO4W5awaztybD,2010,Why Won't You Make Up Your Mind?,Tame Impala,0,0,0.85,0.326,129.062,0.0593,0.00937,0.32,4,0.467,5,199320,-4.795,0.49,1
33QRsLBBdWDYgCZfWEZqR6,2016,The Fix,nelly,62,1,0.479,0.102,95.505,0.0429,0.0485,0,4,0.812,8,173045,-6.47,0.0873,1
33RJ3P6wc0B0FIyDalhNTv,2009,Here We Go Again,demi lovato,15,1,0.922,0.214,142.038,0.0365,0.00423,0,4,0.587,5,226253,-5.22,0.667,1
33rYHZtXXBvlwwqU74er7N,2003,A Few Questions,clay walker,55,1,0.247,0.0905,140.943,0.0284,0.413,0.0063,4,0.586,7,224258,-13.624,0.115,1
33uV0G85zoAlzHYTJyaGRl,2016,We Turn The World Around,Tanja La Croix,0,0,0.831,0.112,121.992,0.0419,0.0411,0.00236,4,0.661,5,198688,-4.964,0.369,0
33vbzFe4bj7gNEUl333Y2Y,2008,A Boat Like Gideon Brown,Bruce W. Ford,0,0,0.298,0.313,93.484,0.0342,0.524,0,4,0.736,2,214213,-10.758,0.769,1
33vzOPcd9FRirYGlCu32x4,2008,Just Fine,mary j. blige,22,1,0.771,0.119,123.018,0.0561,0.0334,0.00011,4,0.924,11,242133,-3.552,0.627,0
33z5crv3IO5U2BOi8xod92,2017,Something New,wiz khalifa,92,1,0.635,0.0892,87.581,0.0809,0.0935,0,4,0.814,7,200774,-6.609,0.784,0
33Ze1sP9CuFFi1r6OxVzTP,2018,Location on the Flyer,ShooterGang Kony,0,0,0.421,0.108,99.889,0.507,0.607,0,4,0.705,6,175334,-11.784,0.528,0
340FrzH0Ji2keVAlX2FJZ5,2001,At Your Funeral,Saves The Day,0,0,0.936,0.14,197.929,0.357,0.00243,0,4,0.257,2,189693,-6.131,0.376,1
3423M2NvBCY9yvmrsGqQpA,2014,Good Time (feat. Pitbull),INNA,0,0,0.827,0.825,128.012,0.0627,0.119,0,4,0.727,6,203920,-3.109,0.681,1
343YBumqHu19cGoGARUTsd,2017,Fake Love,drake,8,1,0.488,0.196,133.987,0.42,0.108,0,4,0.927,9,210937,-9.433,0.605,0
348qSa1KejmhpWgCpsfSxb,2013,Miss Movin' On,fifth harmony,76,1,0.845,0.302,75.029,0.0508,0.0297,6.4E-06,4,0.464,6,194253,-2.927,0.437,1
34biZPd8KseS4RO4aNvPAP,2002,Absolutely Zero,Jason Mraz,0,0,0.497,0.296,135.06,0.027,0.129,0,4,0.519,5,339197,-7.749,0.115,1
34BvO1DOwjZ9pHBRiC31tE,2009,Studio Lovin’,Wiz Khalifa,0,0,0.626,0.343,135.966,0.278,0.108,0,4,0.694,9,259717,-8.185,0.695,1
34ceTg8ChN5HjrqiIYCn9Q,2009,Miss Independent,ne-yo,7,1,0.697,0.183,171.884,0.122,0.488,0,4,0.668,1,232000,-5.586,0.7,1
34DimqfgRJNIJcJCga44sx,2015,Blessings,big sean,28,1,0.618,0.129,118.878,0.318,0.354,0,4,0.764,10,252467,-7.76,0.143,0
34dVpPh6DpkCJ58sAQqYhp,2015,Brandenburg Gate,Anti-Flag,0,0,0.678,0.0655,143.947,0.0389,0.00035,1.88E-06,4,0.435,11,210307,-5.45,0.722,1
34FHyAVCDFURtlrt6HfPHU,2005,Yesterday When I Was Young,Roy Clark,0,0,0.365,0.146,178.103,0.0582,0.555,0,4,0.328,2,200240,-13.772,0.344,0
34gCuhDGsG4bRPIf9bb02f,2015,Thinking Out Loud,ed sheeran,2,1,0.445,0.184,78.998,0.0295,0.474,0,4,0.781,2,281560,-6.061,0.591,1
34gQJy3OzdaUM9CWAkyWrx,2017,Dot in the Sky,Drab Majesty,0,0,0.946,0.261,114.984,0.0332,0.0379,0.0154,4,0.517,8,326546,-5.787,0.483,1
34hoCwSsssai61QCqzGYtX,2016,Bored To Death,blink-182,85,1,0.966,0.117,159.948,0.0946,0.00575,1.56E-06,4,0.502,0,235613,-3.876,0.638,1
34Jeq8ktRzyOW1uw40InVy,2015,Uma Thurman,fall out boy,22,1,0.953,0.657,149.992,0.104,0.113,0.000128,4,0.624,4,211573,-2.602,0.729,0
34KtmwODrt1ia604Q6mzXy,2015,King of Bohemia,Betty & Oswald,0,0,0.675,0.259,118.994,0.0405,0.367,0,3,0.394,1,218750,-5.822,0.493,1
34KUIBsIUiPV7oCIzSdDAU,2005,Diamonds From Sierra Leone,kanye west,43,1,0.803,0.201,96.808,0.258,0.244,0,4,0.658,7,233400,-3.742,0.471,1
34M02dzGv4LoiHoE4stmp9,2012,Second Skin,Dying Fetus,0,0,0.973,0.308,109.83,0.0649,0.000522,0.555,4,0.306,1,282080,-6.021,0.308,1
34MfqTOup6gbQJxs2AvelA,2000,The Good Witch Of The North,Everclear,0,0,0.564,0.176,148.142,0.0299,0.319,7.75E-05,4,0.479,1,159667,-8.092,0.444,1
34oB5r0lcN3fYWCs2uA1k5,2017,The Cure,lady gaga,39,1,0.497,0.0852,99.972,0.0362,0.0808,0,4,0.695,8,211364,-4.884,0.537,1
34OmORlELKX7InwcwHHKpG,2014,Whatever We Started,Richard Marx,0,0,0.676,0.213,125.022,0.0373,0.319,0.00982,4,0.553,11,232452,-7.152,0.285,0
34oWbFBfGEElvgO0a5c9V4,2017,No Flockin,kodak black,95,1,0.595,0.0839,117.532,0.191,0.0673,0,4,0.943,5,165291,-8.372,0.815,0
34PsixEmIceg39NpaYxBsH,2000,I Think I'm In Love With You,jessica simpson,21,1,0.815,0.233,106.001,0.0576,0.0689,0,4,0.715,9,197693,-5.867,0.804,1
34RO4T66BVBR86p65VSbHS,2013,It Came Upon a Midnight Clear/ What Child Is This,Amanda of the Choir,0,0,0.32,0.0731,83.554,0.0298,0.722,0,4,0.233,10,203053,-5.936,0.138,1
34svP2z0HVW7aPfdlUqOVo,2003,Girl Talk,tlc,28,1,0.763,0.0587,95.005,0.111,0.061,2.83E-05,4,0.867,2,216000,-4.38,0.632,1
34Vn9nKfztyLco9lJazy4j,2001,I'm Already There,lonestar,24,1,0.395,0.295,133.296,0.0332,0.61,0,4,0.377,3,253373,-8.622,0.221,1
34yIb7hw5SuR80au1BHTtt,2001,Oh Happy Day,The Edwin Hawkins Singers,0,0,0.462,0.102,116.782,0.0346,0.0961,0,4,0.321,8,308600,-10.711,0.457,1
3514dXwPLEgD9DbmniMof0,2003,Once You've Learned To Be Lonely,Reba McEntire,0,0,0.348,0.118,112.83,0.029,0.631,0,4,0.601,5,267267,-9.422,0.235,1
351OdqdknWyybwATw894ft,2008,Year Of The Lover,Lloyd,0,0,0.477,0.0816,119.944,0.0382,0.177,0,4,0.556,7,246760,-8.556,0.262,0
357p2KRTBXeGGw6YfUI1nH,2015,Lips Are Movin,meghan trainor,4,1,0.825,0.111,139.091,0.0464,0.0506,1.03E-06,4,0.775,7,182667,-5.402,0.95,1
358bOvBiZCS9fRzNYosw6c,2007,Like A Boy,ciara,19,1,0.724,0.0867,132.035,0.145,0.267,0,4,0.701,0,237053,-5.751,0.425,0
358NczqtEEgwL6CCsowgmz,2015,All About It,hoodie allen,71,1,0.87,0.102,89.997,0.0815,0.013,0,4,0.734,1,205733,-5.335,0.861,0
35ap6ekPdkGkiUkWfWhZB4,2017,Money On You,chris blue,66,1,0.718,0.154,100.979,0.0434,0.0234,0,4,0.628,0,194663,-5.92,0.483,1
35bK6Jrt9j7oF4RrKvv7Lp,2012,World In A Bottle,Anavae,0,0,0.79,0.129,120.007,0.0596,0.0133,1.27E-05,4,0.564,6,266000,-5.626,0.405,0
35cDW2mNVPug5tFg6jlYZC,2012,Sounds That Can't Be Made,Marillion,0,0,0.72,0.21,169.977,0.043,0.00386,1.52E-05,4,0.179,7,430667,-6.675,0.28,0
35D8XnBAgGbRzSiHhAzgxE,2016,Ports of Call,Floating Lights,0,0,0.0442,0.114,122.065,0.0332,0.991,0.928,5,0.603,3,286250,-23.59,0.0588,1
35dUzAKfTnBW1OXMHZla83,2011,Brand New Best Friend,Cast - Phineas and Ferb,0,0,0.71,0.611,119.896,0.173,0.248,0,4,0.766,2,137840,-4.842,0.96,1
35ffVv9x4mtzBh5rF1K9sP,2018,CC,Migos Featuring Gucci Mane,96,1,0.723,0.0876,134.011,0.205,0.23,0,4,0.85,9,259340,-6.622,0.817,0
35FnQZ744zWYal6qHlnMSI,2014,EW!,jimmy fallon,26,1,0.713,0.0852,130.001,0.164,0.0253,0,4,0.951,7,134667,-5.773,0.892,1
35fqvSfzZqg7oozEwyMUHY,2009,I Invented Sex,trey songz,42,1,0.76,0.184,89.958,0.0587,0.0678,0,4,0.69,0,247933,-4.778,0.468,1
35hbvjFpSJI6tEpGbEm1Wr,2006,Pop!,Original Broadway Cast of The Wedding Singer,0,0,0.716,0.0766,144.089,0.277,0.486,0,4,0.856,1,189907,-4.794,0.9,1
35lswNwzWO6yEksGUsFXeg,2004,Carbon Monoxide,Cake,0,0,0.765,0.101,85.685,0.0673,0.0159,0,4,0.668,0,189707,-6.113,0.907,1
35msHwn81uKQS5Jn783oSU,2013,Revelation Song - Live,Passion,0,0,0.558,0.351,127.187,0.0343,0.0448,2.75E-05,4,0.211,7,508800,-6.056,0.0871,1
35nI1AQT4er6Z2BQlyNd6j,2012,Finally Found You,enrique iglesias,24,1,0.872,0.344,127.952,0.0935,0.0101,0,4,0.622,6,220933,-4.734,0.633,0
35PM6cvBZnIhhheTQg6UU2,2000,Sana Kahit Minsan,Ariel Rivera,0,0,0.699,0.124,145.846,0.0339,0.5,0,4,0.568,11,251733,-6.839,0.631,1
35QGdv6aFbIaLM0Ozr3rHt,2010,B.M.F. (Blowin' Money Fast),rick ross,60,1,0.86,0.22,139.967,0.0549,0.017,0,4,0.743,2,250307,-4.396,0.333,1
35QZaWQRkmnAVqBF1TLCxQ,2017,Nancy Mulligan,Ed Sheeran,0,0,0.852,0.0866,101.993,0.0349,0.117,0,4,0.68,7,179787,-4.35,0.858,1
35rwx1uz5V5tRKgHWtFmLO,2005,Stars,switchfoot,68,1,0.976,0.141,131.792,0.0645,0.000785,4.59E-06,4,0.527,2,260867,-3.985,0.269,1
35SI5zFEhOeo4XDBMwS41S,2014,A Place With No Name,Michael Jackson,0,0,0.698,0.134,118.752,0.305,0.0103,3.45E-06,4,0.538,11,335147,-4.282,0.424,0
35sKi1iEOS6xCq1NHzgZJE,2009,Cheer Down - 2009 Digital Remaster,George Harrison,0,0,0.727,0.235,115.446,0.0292,0.132,0.00671,4,0.619,2,246133,-5.789,0.564,1
35UdCvDxTR2GuL9OlfULPW,2003,Early Mornin' Rain,Gordon Lightfoot,0,0,0.353,0.161,109.75,0.0305,0.488,0,4,0.551,5,188320,-12.347,0.576,1
35YiIUIo3a5f0qk0xhHgx9,2005,Class Reunion (That Used To Be Us),lonestar,97,1,0.872,0.0577,116.986,0.029,0.0151,2.99E-06,4,0.589,7,272347,-2.626,0.524,1
366f1Yi142I0vktxGAYTTB,2005,Sandy Grey,John Martyn,0,0,0.289,0.312,183.38,0.05,0.816,1.62E-06,4,0.408,5,142667,-12.093,0.441,1
36AlysQoulHUeEuk6lHlTc,2015,A Field of Birds (YBP Theme Song),Various Artists,0,0,0.447,0.285,124.513,0.0352,0.903,0.0254,4,0.597,9,235040,-8.529,0.511,1
36cPAjE8pUyFKoAqOuNpew,2012,Scale It Back - Radio Edit,DJ Shadow,0,0,0.685,0.0923,168.069,0.0262,0.0494,0.00761,4,0.634,8,220027,-7.968,0.761,1
36dFSVGORZsU4QmZgC43v9,2012,Lazy Love,Ne-Yo,0,0,0.597,0.0898,129.805,0.0833,0.214,0,4,0.472,6,196493,-8.071,0.202,1
36EjGAZQMh8QFx7gdESSgr,2009,Keep Holding On,glee cast,56,1,0.637,0.483,160.745,0.0347,0.175,0,3,0.311,7,244333,-6.303,0.102,1
36eK7jClvz2b0ITjVvmz6I,2004,Every Sip,LL Cool J,0,0,0.59,0.0606,88.881,0.297,0.052,1.76E-06,4,0.608,1,272707,-7.722,0.757,1
36fvnHIT6kkV8jd4VM3e7T,2016,Forest of Skyscrapers,Neon Bunny,0,0,0.642,0.111,180.086,0.0494,0.548,0.0262,3,0.287,4,232500,-5.608,0.0649,0
36g5dboE5Mt2QstlRjwToQ,2013,King Of Heaven,Hillsong UNITED,0,0,0.299,0.111,129.799,0.0316,0.536,0.000318,4,0.319,2,328467,-9.64,0.094,1
36Hwcla06Q5BCr59CL0sBp,2008,Ayo Technology,50 cent,5,1,0.774,0.0329,139.775,0.198,0.0943,0,4,0.442,8,247947,-5.538,0.377,0
36jSIOSE72neBbKntCthqw,2002,Addictive,truth hurts,9,1,0.669,0.22,99.272,0.169,0.0994,0.000352,4,0.707,11,226147,-6.513,0.327,0
36kPoK0FNjoY7Ncw5PdEJL,2009,I'm Not Your Toy,La Roux,0,0,0.757,0.331,124.067,0.0362,0.00149,2.48E-05,4,0.729,1,198093,-3.157,0.961,1
36KWXRO2OVWgiIiGYcq0FH,2000,The Grobe,Ween,0,0,0.864,0.0918,134.572,0.0329,0.00131,0.741,4,0.439,3,212107,-5.439,0.432,1
36lVpg8hgy37iZEazTOJBb,2014,Blue Gangsta,Michael Jackson,0,0,0.701,0.0506,124.047,0.0527,0.177,0,4,0.624,6,254533,-4.122,0.327,0
36mCPzCbnDVSfvh5KHGutc,2005,Anything But Mine,kenny chesney,48,1,0.496,0.0655,148.06,0.0317,0.0337,0,4,0.501,4,324920,-9.469,0.364,1
36PdVonsEg4xr0ucIcGInj,2006,Leaving Jesusland,NOFX,0,0,0.925,0.0954,156.047,0.0508,0.00123,4.77E-06,4,0.563,0,174227,-4.887,0.674,1
36Pim2ANczp82lCWIb8GHy,2018,Africa,Weezer,89,1,0.77,0.104,92.223,0.0432,0.238,0.00636,4,0.5,8,238148,-5.059,0.633,1
36qGniLQK8IvdLZAlaaLah,2015,Leigh Harline: Wish Upon A Star,Anne Akiko Meyers,0,0,0.116,0.072,65.686,0.0427,0.953,0.595,4,0.18,0,200000,-20.77,0.0366,1
36rqjSUBaArtMBLWrzwInc,2017,On the Level,Mac DeMarco,0,0,0.473,0.199,77.494,0.0268,0.0944,0.397,4,0.573,8,227653,-10.839,0.515,0
36t4bbh478ZyXbCFhaRCqR,2007,Still Will,50 cent,95,1,0.707,0.499,87.883,0.222,0.068,0.000242,4,0.655,2,224240,-5.984,0.666,0
36UaSfZbXdiYra3nBeXMZK,2004,Talk Shows on Mute,Incubus,0,0,0.584,0.0917,114.072,0.0259,0.141,0,4,0.723,0,228400,-5.729,0.62,1
36UVZPoK8a1Oxh13cY8kOp,2007,I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,0,0,0.884,0.187,124.968,0.0428,0.0226,0,4,0.64,6,244000,-2.609,0.573,1
36vHC0fHnFd1m7bLKJP8mD,2014,Look At You,big,73,1,0.819,0.0974,164.086,0.0502,0.0732,0,4,0.503,11,222707,-4.917,0.74,1
36WtqL8ZjUS2xh0ZdyeNfi,2005,Summer Nights,lil rob,36,1,0.665,0.104,81.242,0.204,0.351,0,4,0.485,5,269160,-5.065,0.361,0
36YCdzT57us0LhDmCYtrNE,2016,Rockin',the weeknd,44,1,0.886,0.0788,113.002,0.216,0.014,0,4,0.735,9,232880,-5.572,0.758,0
36YNa8joLwu9yor2TkZbIY,2002,Objection (Tango),shakira,55,1,0.864,0.0246,179.344,0.0677,0.0147,0,4,0.603,11,222533,-5.282,0.705,0
36ypZxzbhZOh68bzs1giOd,2007,Workin' Them Angels,Rush,0,0,0.939,0.0511,90.023,0.0389,0.000558,2.09E-05,4,0.424,7,294920,-4.866,0.545,1
36yWIrjmTqWoO3Yw0tF0Uf,2006,The Little Hand Goes Round The Clock,Various Artists,0,0,0.164,0.115,83.648,0.0671,0.427,0,4,0.866,2,53707,-11.51,0.501,1
371GoHoueVN53jY8MoWufq,2008,What Is It,baby bash,57,1,0.755,0.273,93.047,0.0391,0.0272,0,4,0.738,8,201120,-5.728,0.19,1
375GoajMKs5cih60EMOWP0,2012,The Wind,zac brown band,70,1,0.947,0.284,136.031,0.0544,0.221,0,4,0.688,6,176800,-4.097,0.878,1
376KnY4TrgBITxjlnbnmIy,2016,Cut It,o.t. genasis,35,1,0.673,0.292,130,0.0932,0.135,0,4,0.875,7,222600,-4.184,0.231,1
379NxsaOdaBZQsAwfsb4QW,2010,Stronger,glee cast,53,1,0.752,0.127,115.957,0.0302,0.00863,0.000175,4,0.618,0,221027,-4.828,0.679,1
37bPydtyElNj0AERSVzGMM,2000,Eye Contact,Jay Beckenstein,0,0,0.597,0.0958,88.006,0.0333,0.046,0.665,4,0.707,5,294533,-9.335,0.552,0
37CFvZhvcIsMk9TgG4Pkbp,2010,Hickory Dichotomy,Stone Temple Pilots,0,0,0.881,0.326,113.959,0.0329,0.000301,1.54E-05,4,0.591,0,202520,-4.768,0.743,1
37CwCNOBpPq41faiRxvVAV,2015,The Words You Say,Harrison Storm,0,0,0.405,0.123,131.702,0.0377,0.436,0.252,4,0.51,11,210467,-11.986,0.103,1
37cYt7ZHtr8jLKVnE5KiX0,2012,The Flowers of Evil,Marilyn Manson,0,0,0.837,0.117,127.02,0.0651,0.00189,0.000199,4,0.567,0,319627,-7.748,0.193,1
37DNpfkIsZQAcaFGpMHVFv,2010,"Violin Concerto In E, Op. 8/1, RV 269, ""The Four Seasons (Spring)""",Various Artists,0,0,0.206,0.105,95.056,0.0357,0.77,0.727,4,0.397,4,217133,-14.992,0.221,1
37eMGxazZ53ALWvBnF4DUm,2000,Ghosts of Things to Come,Clint Mansell,0,0,0.0421,0.104,84.294,0.0361,0.982,0.836,4,0.181,2,93533,-27.172,0.0612,1
37F0uwRSrdzkBiuj0D5UHI,2017,Reminder,the weeknd,31,1,0.495,0.164,160.091,0.22,0.156,0,4,0.71,8,218880,-7.369,0.396,1
37FK7UA8BqmCllCfFabkLE,2014,Achy Breaky 2,buck 22,80,1,0.726,0.0603,74.009,0.286,0.312,0,4,0.654,9,152221,-8.354,0.94,1
37iUoOyvCGbu3tfjxY1usf,2012,My Signature Move,P!nk,0,0,0.902,0.0693,126.989,0.0532,0.0819,3.34E-06,4,0.673,5,224840,-4.468,0.778,0
37jTPJgwCCmIGMPB45jrPV,2014,Holy Grail,jay-z,4,1,0.539,0.249,145.075,0.0908,0.0635,8.12E-06,4,0.685,2,338413,-6.964,0.157,0
37JZpX7LIxgUoOLU2umng2,2011,All By Myself,glee cast,87,1,0.4,0.129,116.869,0.0287,0.163,0.00327,3,0.329,11,247307,-7.465,0.0435,0
37K6984YTvqKbtj8fct4K5,2016,Heartbeat,carrie underwood,42,1,0.766,0.0903,139.999,0.05,0.606,0,4,0.54,1,209920,-4.478,0.435,1
37KOcy69uORJR2cF9tuw2H,2017,Kiss Me A Lot,Simone Sciumbata,0,0,0.4,0.0908,179.928,0.037,0.295,0.883,4,0.636,5,185784,-12.969,0.583,1
37kTASujIfZZ27NV7PfIrf,2006,Hard to Concentrate,Red Hot Chili Peppers,0,0,0.502,0.311,105.634,0.0251,0.156,4.35E-06,4,0.641,7,241840,-7.334,0.326,1
37LlccSkAqDvtQDG5rb2n3,2002,Bring It All Home (feat. Moka Only),Swollen Members,0,0,0.574,0.0381,101.162,0.0826,0.246,2.05E-06,4,0.858,8,194867,-7.369,0.812,1
37mCkEwi95LxNKi1O9j2qW,2005,Every Word I Say,Hanson,0,0,0.745,0.752,121.706,0.0287,0.00991,0.812,4,0.618,5,281493,-6.167,0.258,1
37oEm1l0NL6Ud2ccgsdgND,2006,Pretty Vegas,inxs,37,1,0.922,0.0785,141.968,0.0604,0.00121,2.46E-05,4,0.624,5,205413,-4.536,0.676,0
37RC87Ce8jeeKmnpYNExhP,2002,Awnaw,nappy roots,51,1,0.678,0.153,160.023,0.258,0.00521,0,4,0.721,7,241373,-3.703,0.712,1
37sImz0wkOcX1cMWzo080d,2011,Nightmares Of The Bottom,lil wayne,90,1,0.568,0.083,140.001,0.191,0.011,2.19E-06,4,0.811,8,281080,-6.383,0.366,1
37sINbJZcFdHFAsVNsPq1i,2014,Superheroes,the script,73,1,0.885,0.0741,166.992,0.0395,0.00219,0,4,0.491,3,245467,-4.121,0.641,1
37sNsnvd5zgpqFih45GxvT,2016,Waiting on Your Love,Eric Krasno,0,0,0.897,0.165,169.916,0.115,0.0394,0.2,4,0.302,7,208960,-7.301,0.725,0
37sSud1ZrTpwXPGJP0dbXI,2003,Fortune Faded,Red Hot Chili Peppers,0,0,0.946,0.242,119.156,0.0395,0.00163,0,4,0.524,11,201267,-3.081,0.613,0
